,지역명,규모구분,연도,월,분양가격(제곱미터)
3823,제주,전용면적 85제곱미터초과 102제곱미터이하,2019,6,3226
3824,제주,전용면적 102제곱미터초과,2019,6,3269
3825,서울,모든면적,2019,7,8067
3826,서울,전용면적 60제곱미터이하,2019,7,8231
3827,서울,전용면적 60제곱미터초과 85제곱미터이하,2019,7,8506
3828,서울,전용면적 85제곱미터초과 102제곱미터이하,2019,7,12728
3829,서울,전용면적 102제곱미터초과,2019,7,8430
3830,인천,모든면적,2019,7,3887
3831,인천,전용면적 60제곱미터이하,2019,7,3822
3832,인천,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3919
3833,인천,전용면적 85제곱미터초과 102제곱미터이하,2019,7,3773
3834,인천,전용면적 102제곱미터초과,2019,7,4808
3835,경기,모든면적,2019,7,4287
3836,경기,전용면적 60제곱미터이하,2019,7,4422
3837,경기,전용면적 60제곱미터초과 85제곱미터이하,2019,7,4281
3838,경기,전용면적 85제곱미터초과 102제곱미터이하,2019,7,5264
3839,경기,전용면적 102제곱미터초과,2019,7,5529
3840,부산,모든면적,2019,7,3872
3841,부산,전용면적 60제곱미터이하,2019,7,3788
3842,부산,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3872
3843,부산,전용면적 85제곱미터초과 102제곱미터이하,2019,7,4323
3844,부산,전용면적 102제곱미터초과,2019,7,4558
3845,대구,모든면적,2019,7,4297
3846,대구,전용면적 60제곱미터이하,2019,7,4191
3847,대구,전용면적 60제곱미터초과 85제곱미터이하,2019,7,4269
3848,대구,전용면적 85제곱미터초과 102제곱미터이하,2019,7,4120
3849,대구,전용면적 102제곱미터초과,2019,7,4824
3850,광주,모든면적,2019,7,3752
3851,광주,전용면적 60제곱미터이하,2019,7,3292
3852,광주,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3750
3853,광주,전용면적 85제곱미터초과 102제곱미터이하,2019,7,
3854,광주,전용면적 102제곱미터초과,2019,7,4159
3855,대전,모든면적,2019,7,3477
3856,대전,전용면적 60제곱미터이하,2019,7,3416
3857,대전,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3467
3858,대전,전용면적 85제곱미터초과 102제곱미터이하,2019,7,
3859,대전,전용면적 102제곱미터초과,2019,7,4505
3860,울산,모든면적,2019,7,
3861,울산,전용면적 60제곱미터이하,2019,7,
3862,울산,전용면적 60제곱미터초과 85제곱미터이하,2019,7,
3863,울산,전용면적 85제곱미터초과 102제곱미터이하,2019,7,
3864,울산,전용면적 102제곱미터초과,2019,7,
3865,세종,모든면적,2019,7,3458
3866,세종,전용면적 60제곱미터이하,2019,7,
3867,세종,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3395
3868,세종,전용면적 85제곱미터초과 102제곱미터이하,2019,7,3510
3869,세종,전용면적 102제곱미터초과,2019,7,3931
3870,강원,모든면적,2019,7,2491
3871,강원,전용면적 60제곱미터이하,2019,7,2550
3872,강원,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2475
3873,강원,전용면적 85제곱미터초과 102제곱미터이하,2019,7,3329
3874,강원,전용면적 102제곱미터초과,2019,7,2823
3875,충북,모든면적,2019,7,2290
3876,충북,전용면적 60제곱미터이하,2019,7,2149
3877,충북,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2316
3878,충북,전용면적 85제곱미터초과 102제곱미터이하,2019,7,2576
3879,충북,전용면적 102제곱미터초과,2019,7,2532
3880,충남,모든면적,2019,7,2670
3881,충남,전용면적 60제곱미터이하,2019,7,2545
3882,충남,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2683
3883,충남,전용면적 85제곱미터초과 102제곱미터이하,2019,7,
3884,충남,전용면적 102제곱미터초과,2019,7,2839
3885,전북,모든면적,2019,7,2488
3886,전북,전용면적 60제곱미터이하,2019,7,2348
3887,전북,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2487
3888,전북,전용면적 85제곱미터초과 102제곱미터이하,2019,7,2724
3889,전북,전용면적 102제곱미터초과,2019,7,2698
3890,전남,모든면적,2019,7,2340
3891,전남,전용면적 60제곱미터이하,2019,7,2365
3892,전남,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2339
3893,전남,전용면적 85제곱미터초과 102제곱미터이하,2019,7,2337
3894,전남,전용면적 102제곱미터초과,2019,7,3003
3895,경북,모든면적,2019,7,2539
3896,경북,전용면적 60제곱미터이하,2019,7,2472
3897,경북,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2522
3898,경북,전용면적 85제곱미터초과 102제곱미터이하,2019,7,2667
3899,경북,전용면적 102제곱미터초과,2019,7,3076
3900,경남,모든면적,2019,7,2967
3901,경남,전용면적 60제곱미터이하,2019,7,2937
3902,경남,전용면적 60제곱미터초과 85제곱미터이하,2019,7,2954
3903,경남,전용면적 85제곱미터초과 102제곱미터이하,2019,7,3211
3904,경남,전용면적 102제곱미터초과,2019,7,4303
3905,제주,모든면적,2019,7,3869
3906,제주,전용면적 60제곱미터이하,2019,7,3804
3907,제주,전용면적 60제곱미터초과 85제곱미터이하,2019,7,3884
3908,제주,전용면적 85제곱미터초과 102제곱미터이하,2019,7,
3909,제주,전용면적 102제곱미터초과,2019,7,3601
3910,서울,모든면적,2019,8,8093
3911,서울,전용면적 60제곱미터이하,2019,8,8223
3912,서울,전용면적 60제곱미터초과 85제곱미터이하,2019,8,8562
3913,서울,전용면적 85제곱미터초과 102제곱미터이하,2019,8,12728
3914,서울,전용면적 102제곱미터초과,2019,8,8866
3915,인천,모든면적,2019,8,3941
3916,인천,전용면적 60제곱미터이하,2019,8,3782
3917,인천,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3966
3918,인천,전용면적 85제곱미터초과 102제곱미터이하,2019,8,3773
3919,인천,전용면적 102제곱미터초과,2019,8,5188
3920,경기,모든면적,2019,8,4343
3921,경기,전용면적 60제곱미터이하,2019,8,4682
3922,경기,전용면적 60제곱미터초과 85제곱미터이하,2019,8,4314
3923,경기,전용면적 85제곱미터초과 102제곱미터이하,2019,8,5284
3924,경기,전용면적 102제곱미터초과,2019,8,5371
3925,부산,모든면적,2019,8,3931
3926,부산,전용면적 60제곱미터이하,2019,8,3971
3927,부산,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3924
3928,부산,전용면적 85제곱미터초과 102제곱미터이하,2019,8,4474
3929,부산,전용면적 102제곱미터초과,2019,8,4596
3930,대구,모든면적,2019,8,4315
3931,대구,전용면적 60제곱미터이하,2019,8,4283
3932,대구,전용면적 60제곱미터초과 85제곱미터이하,2019,8,4291
3933,대구,전용면적 85제곱미터초과 102제곱미터이하,2019,8,4120
3934,대구,전용면적 102제곱미터초과,2019,8,4840
3935,광주,모든면적,2019,8,3721
3936,광주,전용면적 60제곱미터이하,2019,8,3580
3937,광주,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3720
3938,광주,전용면적 85제곱미터초과 102제곱미터이하,2019,8,
3939,광주,전용면적 102제곱미터초과,2019,8,4159
3940,대전,모든면적,2019,8,3385
3941,대전,전용면적 60제곱미터이하,2019,8,3416
3942,대전,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3327
3943,대전,전용면적 85제곱미터초과 102제곱미터이하,2019,8,
3944,대전,전용면적 102제곱미터초과,2019,8,4505
3945,울산,모든면적,2019,8,
3946,울산,전용면적 60제곱미터이하,2019,8,
3947,울산,전용면적 60제곱미터초과 85제곱미터이하,2019,8,
3948,울산,전용면적 85제곱미터초과 102제곱미터이하,2019,8,
3949,울산,전용면적 102제곱미터초과,2019,8,
3950,세종,모든면적,2019,8,3458
3951,세종,전용면적 60제곱미터이하,2019,8,
3952,세종,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3395
3953,세종,전용면적 85제곱미터초과 102제곱미터이하,2019,8,3510
3954,세종,전용면적 102제곱미터초과,2019,8,3931
3955,강원,모든면적,2019,8,2492
3956,강원,전용면적 60제곱미터이하,2019,8,2574
3957,강원,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2476
3958,강원,전용면적 85제곱미터초과 102제곱미터이하,2019,8,3329
3959,강원,전용면적 102제곱미터초과,2019,8,2823
3960,충북,모든면적,2019,8,2239
3961,충북,전용면적 60제곱미터이하,2019,8,2124
3962,충북,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2261
3963,충북,전용면적 85제곱미터초과 102제곱미터이하,2019,8,2576
3964,충북,전용면적 102제곱미터초과,2019,8,2532
3965,충남,모든면적,2019,8,2641
3966,충남,전용면적 60제곱미터이하,2019,8,2595
3967,충남,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2656
3968,충남,전용면적 85제곱미터초과 102제곱미터이하,2019,8,
3969,충남,전용면적 102제곱미터초과,2019,8,2835
3970,전북,모든면적,2019,8,2630
3971,전북,전용면적 60제곱미터이하,2019,8,2348
3972,전북,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2630
3973,전북,전용면적 85제곱미터초과 102제곱미터이하,2019,8,2724
3974,전북,전용면적 102제곱미터초과,2019,8,2698
3975,전남,모든면적,2019,8,2344
3976,전남,전용면적 60제곱미터이하,2019,8,2465
3977,전남,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2339
3978,전남,전용면적 85제곱미터초과 102제곱미터이하,2019,8,2337
3979,전남,전용면적 102제곱미터초과,2019,8,3003
3980,경북,모든면적,2019,8,2631
3981,경북,전용면적 60제곱미터이하,2019,8,2578
3982,경북,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2599
3983,경북,전용면적 85제곱미터초과 102제곱미터이하,2019,8,2667
3984,경북,전용면적 102제곱미터초과,2019,8,3183
3985,경남,모든면적,2019,8,2977
3986,경남,전용면적 60제곱미터이하,2019,8,2730
3987,경남,전용면적 60제곱미터초과 85제곱미터이하,2019,8,2958
3988,경남,전용면적 85제곱미터초과 102제곱미터이하,2019,8,3211
3989,경남,전용면적 102제곱미터초과,2019,8,4303
3990,제주,모든면적,2019,8,3869
3991,제주,전용면적 60제곱미터이하,2019,8,3804
3992,제주,전용면적 60제곱미터초과 85제곱미터이하,2019,8,3884
3993,제주,전용면적 85제곱미터초과 102제곱미터이하,2019,8,
3994,제주,전용면적 102제곱미터초과,2019,8,3601
3995,서울,모든면적,2019,9,8085
3996,서울,전용면적 60제곱미터이하,2019,9,8205
3997,서울,전용면적 60제곱미터초과 85제곱미터이하,2019,9,8572
3998,서울,전용면적 85제곱미터초과 102제곱미터이하,2019,9,12728
3999,서울,전용면적 102제곱미터초과,2019,9,8972
4000,인천,모든면적,2019,9,3941
4001,인천,전용면적 60제곱미터이하,2019,9,3782
4002,인천,전용면적 60제곱미터초과 85제곱미터이하,2019,9,3966
4003,인천,전용면적 85제곱미터초과 102제곱미터이하,2019,9,3773
4004,인천,전용면적 102제곱미터초과,2019,9,5188
4005,경기,모든면적,2019,9,4441
4006,경기,전용면적 60제곱미터이하,2019,9,4818
4007,경기,전용면적 60제곱미터초과 85제곱미터이하,2019,9,4428
4008,경기,전용면적 85제곱미터초과 102제곱미터이하,2019,9,5284
4009,경기,전용면적 102제곱미터초과,2019,9,5371
4010,부산,모든면적,2019,9,4023
4011,부산,전용면적 60제곱미터이하,2019,9,3921
4012,부산,전용면적 60제곱미터초과 85제곱미터이하,2019,9,4019
4013,부산,전용면적 85제곱미터초과 102제곱미터이하,2019,9,4420
4014,부산,전용면적 102제곱미터초과,2019,9,4552
4015,대구,모든면적,2019,9,4358
4016,대구,전용면적 60제곱미터이하,2019,9,4354
4017,대구,전용면적 60제곱미터초과 85제곱미터이하,2019,9,4334
4018,대구,전용면적 85제곱미터초과 102제곱미터이하,2019,9,4450
4019,대구,전용면적 102제곱미터초과,2019,9,4881
4020,광주,모든면적,2019,9,3721
4021,광주,전용면적 60제곱미터이하,2019,9,3580
4022,광주,전용면적 60제곱미터초과 85제곱미터이하,2019,9,3720
4023,광주,전용면적 85제곱미터초과 102제곱미터이하,2019,9,
4024,광주,전용면적 102제곱미터초과,2019,9,4159
4025,대전,모든면적,2019,9,3442
4026,대전,전용면적 60제곱미터이하,2019,9,3611
4027,대전,전용면적 60제곱미터초과 85제곱미터이하,2019,9,3369
4028,대전,전용면적 85제곱미터초과 102제곱미터이하,2019,9,
4029,대전,전용면적 102제곱미터초과,2019,9,4500
4030,울산,모든면적,2019,9,2725
4031,울산,전용면적 60제곱미터이하,2019,9,2755
4032,울산,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2716
4033,울산,전용면적 85제곱미터초과 102제곱미터이하,2019,9,
4034,울산,전용면적 102제곱미터초과,2019,9,
4035,세종,모든면적,2019,9,3458
4036,세종,전용면적 60제곱미터이하,2019,9,
4037,세종,전용면적 60제곱미터초과 85제곱미터이하,2019,9,3395
4038,세종,전용면적 85제곱미터초과 102제곱미터이하,2019,9,3510
4039,세종,전용면적 102제곱미터초과,2019,9,3931
4040,강원,모든면적,2019,9,2482
4041,강원,전용면적 60제곱미터이하,2019,9,2547
4042,강원,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2458
4043,강원,전용면적 85제곱미터초과 102제곱미터이하,2019,9,3329
4044,강원,전용면적 102제곱미터초과,2019,9,3233
4045,충북,모든면적,2019,9,2263
4046,충북,전용면적 60제곱미터이하,2019,9,2303
4047,충북,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2284
4048,충북,전용면적 85제곱미터초과 102제곱미터이하,2019,9,2576
4049,충북,전용면적 102제곱미터초과,2019,9,2532
4050,충남,모든면적,2019,9,2583
4051,충남,전용면적 60제곱미터이하,2019,9,2366
4052,충남,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2615
4053,충남,전용면적 85제곱미터초과 102제곱미터이하,2019,9,
4054,충남,전용면적 102제곱미터초과,2019,9,2835
4055,전북,모든면적,2019,9,2630
4056,전북,전용면적 60제곱미터이하,2019,9,2348
4057,전북,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2630
4058,전북,전용면적 85제곱미터초과 102제곱미터이하,2019,9,2724
4059,전북,전용면적 102제곱미터초과,2019,9,2698
4060,전남,모든면적,2019,9,2481
4061,전남,전용면적 60제곱미터이하,2019,9,2465
4062,전남,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2481
4063,전남,전용면적 85제곱미터초과 102제곱미터이하,2019,9,2337
4064,전남,전용면적 102제곱미터초과,2019,9,3053
4065,경북,모든면적,2019,9,2658
4066,경북,전용면적 60제곱미터이하,2019,9,2578
4067,경북,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2638
4068,경북,전용면적 85제곱미터초과 102제곱미터이하,2019,9,2726
4069,경북,전용면적 102제곱미터초과,2019,9,3362
4070,경남,모든면적,2019,9,2995
4071,경남,전용면적 60제곱미터이하,2019,9,
4072,경남,전용면적 60제곱미터초과 85제곱미터이하,2019,9,2970
4073,경남,전용면적 85제곱미터초과 102제곱미터이하,2019,9,3211
4074,경남,전용면적 102제곱미터초과,2019,9,4303
4075,제주,모든면적,2019,9,3869
